Jun  9 03:25:01 Cmarshall CRON[2419]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:17:01 Cmarshall CRON[11751]: pam_unix(cron:session): session closed for user root
Jun 10 02:20:01 Cmarshall CRON[11757]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:20:02 Cmarshall CRON[11757]: pam_unix(cron:session): session closed for user root
Jun 10 02:25:01 Cmarshall CRON[11792]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:25:02 Cmarshall CRON[11792]: pam_unix(cron:session): session closed for user root
Jun 10 02:30:01 Cmarshall CRON[11826]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:30:02 Cmarshall CRON[11826]: pam_unix(cron:session): session closed for user root
Jun 10 02:35:01 Cmarshall CRON[11861]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:35:02 Cmarshall CRON[11861]: pam_unix(cron:session): session closed for user root
Jun 10 02:40:01 Cmarshall CRON[11897]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:40:02 Cmarshall CRON[11897]: pam_unix(cron:session): session closed for user root
Jun 10 02:44:44 Cmarshall sudo:     tech : TTY=unknown ; PWD=/home/tech ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/checkAPT.py
Jun 10 02:44:44 Cmarshall sudo: pam_unix(sudo:session): session opened for user root by (uid=0)
Jun 10 02:45:01 Cmarshall CRON[11963]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:45:03 Cmarshall CRON[11963]: pam_unix(cron:session): session closed for user root
Jun 10 02:45:15 Cmarshall sudo: pam_unix(sudo:session): session closed for user root
Jun 10 02:50:01 Cmarshall CRON[12000]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:50:02 Cmarshall CRON[12000]: pam_unix(cron:session): session closed for user root
Jun 10 02:55:01 Cmarshall CRON[12034]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 02:55:02 Cmarshall CRON[12034]: pam_unix(cron:session): session closed for user root
Jun 10 03:00:01 Cmarshall CRON[12075]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:00:01 Cmarshall CRON[12074]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:00:01 Cmarshall CRON[12073]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:00:01 Cmarshall CRON[12073]: pam_unix(cron:session): session closed for user root
Jun 10 03:00:02 Cmarshall sudo:     root : TTY=unknown ; PWD=/root ; USER=root ; COMMAND=/bin/rm /usr/share/applications/xscreensaver-properties.desktop
Jun 10 03:00:02 Cmarshall sudo: pam_unix(sudo:session): session opened for user root by (uid=0)
Jun 10 03:00:02 Cmarshall sudo:     root : TTY=unknown ; PWD=/root ; USER=root ; COMMAND=/bin/rm /usr/share/applications/xscreensaver-properties.desktop
Jun 10 03:00:02 Cmarshall sudo: pam_unix(sudo:session): session closed for user root
Jun 10 03:00:02 Cmarshall sudo: pam_unix(sudo:session): session opened for user root by (uid=0)
Jun 10 03:00:02 Cmarshall sudo: pam_unix(sudo:session): session closed for user root
Jun 10 03:05:01 Cmarshall CRON[12437]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:05:01 Cmarshall CRON[12438]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:05:03 Cmarshall CRON[12437]: pam_unix(cron:session): session closed for user root
Jun 10 03:05:03 Cmarshall CRON[12438]: pam_unix(cron:session): session closed for user root
Jun 10 03:10:01 Cmarshall CRON[12508]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:10:01 Cmarshall CRON[12509]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:10:02 Cmarshall CRON[12509]: pam_unix(cron:session): session closed for user root
Jun 10 03:10:02 Cmarshall CRON[12508]: pam_unix(cron:session): session closed for user root
Jun 10 03:14:45 Cmarshall sudo:     tech : TTY=unknown ; PWD=/home/tech ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/checkAPT.py
Jun 10 03:14:45 Cmarshall sudo: pam_unix(sudo:session): session opened for user root by (uid=0)
Jun 10 03:15:01 Cmarshall CRON[12608]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:15:01 Cmarshall CRON[12609]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:15:19 Cmarshall CRON[12608]: pam_unix(cron:session): session closed for user root
Jun 10 03:15:19 Cmarshall CRON[12609]: pam_unix(cron:session): session closed for user root
Jun 10 03:15:24 Cmarshall sudo: pam_unix(sudo:session): session closed for user root
Dec 31 17:00:35 Cmarshall systemd-logind[986]: New seat seat0.
Dec 31 17:00:41 Cmarshall mdm[1618]: PAM unable to dlopen(pam_kwallet.so): /lib/security/pam_kwallet.so: cannot open shared object file: No such file or directory
Dec 31 17:00:41 Cmarshall mdm[1618]: PAM adding faulty module: pam_kwallet.so
Dec 31 17:00:55 Cmarshall dbus[870]: [system] Rejected send message, 7 matched rules; type="method_return", sender=":1.13" (uid=0 pid=1746 comm="/usr/sbin/dnsmasq --no-resolv --keep-in-foreground") interface="(unset)" member="(unset)" error name="(unset)" requested_reply="0" destination=":1.4" (uid=0 pid=1026 comm="NetworkManager ")
Jun 10 03:20:01 Cmarshall CRON[1927]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:20:01 Cmarshall CRON[1928]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:20:09 Cmarshall CRON[1927]: pam_unix(cron:session): session closed for user root
Jun 10 03:20:09 Cmarshall CRON[1928]: pam_unix(cron:session): session closed for user root
Jun 10 03:22:33 Cmarshall su[2116]: Successful su for nobody by root
Jun 10 03:22:33 Cmarshall su[2116]: + ??? root:nobody
Jun 10 03:22:33 Cmarshall su[2116]: pam_unix(su:session): session opened for user nobody by (uid=0)
Jun 10 03:22:33 Cmarshall systemd-logind[986]: New session c1 of user nobody.
Jun 10 03:22:33 Cmarshall su[2116]: pam_unix(su:session): session closed for user nobody
Jun 10 03:22:33 Cmarshall su[2190]: Successful su for nobody by root
Jun 10 03:22:33 Cmarshall su[2190]: + ??? root:nobody
Jun 10 03:22:33 Cmarshall su[2190]: pam_unix(su:session): session opened for user nobody by (uid=0)
Jun 10 03:22:33 Cmarshall systemd-logind[986]: Removed session c1.
Jun 10 03:22:33 Cmarshall systemd-logind[986]: New session c2 of user nobody.
Jun 10 03:22:33 Cmarshall su[2190]: pam_unix(su:session): session closed for user nobody
Jun 10 03:22:33 Cmarshall su[2204]: Successful su for nobody by root
Jun 10 03:22:33 Cmarshall su[2204]: + ??? root:nobody
Jun 10 03:22:33 Cmarshall su[2204]: pam_unix(su:session): session opened for user nobody by (uid=0)
Jun 10 03:22:33 Cmarshall systemd-logind[986]: Removed session c2.
Jun 10 03:22:33 Cmarshall systemd-logind[986]: New session c3 of user nobody.
Jun 10 03:22:46 Cmarshall su[2204]: pam_unix(su:session): session closed for user nobody
Jun 10 03:25:01 Cmarshall CRON[2316]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:25:01 Cmarshall CRON[2315]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:25:02 Cmarshall CRON[2315]: pam_unix(cron:session): session closed for user root
Jun 10 03:25:02 Cmarshall CRON[2316]: pam_unix(cron:session): session closed for user root
Jun 10 03:30:01 Cmarshall CRON[2377]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:30:01 Cmarshall CRON[2376]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:30:09 Cmarshall CRON[2376]: pam_unix(cron:session): session closed for user root
Jun 10 03:30:09 Cmarshall CRON[2377]: pam_unix(cron:session): session closed for user root
Jun 10 03:35:01 Cmarshall CRON[2438]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:35:01 Cmarshall CRON[2439]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:35:09 Cmarshall CRON[2439]: pam_unix(cron:session): session closed for user root
Jun 10 03:35:09 Cmarshall CRON[2438]: pam_unix(cron:session): session closed for user root
Jun 10 03:40:01 Cmarshall CRON[2500]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:40:01 Cmarshall CRON[2501]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:40:09 Cmarshall CRON[2501]: pam_unix(cron:session): session closed for user root
Jun 10 03:40:09 Cmarshall CRON[2500]: pam_unix(cron:session): session closed for user root
Jun 10 03:45:01 Cmarshall CRON[2565]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:45:01 Cmarshall CRON[2564]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:45:09 Cmarshall CRON[2564]: pam_unix(cron:session): session closed for user root
Jun 10 03:45:09 Cmarshall CRON[2565]: pam_unix(cron:session): session closed for user root
Jun 10 03:50:01 Cmarshall CRON[2626]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:50:01 Cmarshall CRON[2627]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:50:08 Cmarshall CRON[2626]: pam_unix(cron:session): session closed for user root
Jun 10 03:50:08 Cmarshall CRON[2627]: pam_unix(cron:session): session closed for user root
Jun 10 03:55:01 Cmarshall CRON[2689]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:55:01 Cmarshall CRON[2690]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 03:55:09 Cmarshall CRON[2690]: pam_unix(cron:session): session closed for user root
Jun 10 03:55:09 Cmarshall CRON[2689]: pam_unix(cron:session): session closed for user root
Jun 10 04:00:01 Cmarshall CRON[2752]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:00:01 Cmarshall CRON[2753]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:00:08 Cmarshall CRON[2753]: pam_unix(cron:session): session closed for user root
Jun 10 04:00:09 Cmarshall CRON[2752]: pam_unix(cron:session): session closed for user root
Jun 10 04:05:01 Cmarshall CRON[2815]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:05:01 Cmarshall CRON[2814]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:05:07 Cmarshall CRON[2814]: pam_unix(cron:session): session closed for user root
Jun 10 04:05:07 Cmarshall CRON[2815]: pam_unix(cron:session): session closed for user root
Jun 10 04:10:01 Cmarshall CRON[2877]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:10:01 Cmarshall CRON[2878]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:10:07 Cmarshall CRON[2877]: pam_unix(cron:session): session closed for user root
Jun 10 04:10:07 Cmarshall CRON[2878]: pam_unix(cron:session): session closed for user root
Jun 10 04:15:01 Cmarshall CRON[2939]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:15:01 Cmarshall CRON[2940]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:15:09 Cmarshall CRON[2939]: pam_unix(cron:session): session closed for user root
Jun 10 04:15:10 Cmarshall CRON[2940]: pam_unix(cron:session): session closed for user root
Jun 10 04:17:01 Cmarshall CRON[2997]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:17:01 Cmarshall CRON[2997]: pam_unix(cron:session): session closed for user root
Jun 10 04:20:01 Cmarshall CRON[3004]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:20:01 Cmarshall CRON[3005]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:20:07 Cmarshall CRON[3004]: pam_unix(cron:session): session closed for user root
Jun 10 04:20:08 Cmarshall CRON[3005]: pam_unix(cron:session): session closed for user root
Jun 10 04:25:01 Cmarshall CRON[3066]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:25:01 Cmarshall CRON[3067]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:25:08 Cmarshall CRON[3066]: pam_unix(cron:session): session closed for user root
Jun 10 04:25:09 Cmarshall CRON[3067]: pam_unix(cron:session): session closed for user root
Jun 10 04:30:01 Cmarshall CRON[3129]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:30:01 Cmarshall CRON[3130]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:30:07 Cmarshall CRON[3129]: pam_unix(cron:session): session closed for user root
Jun 10 04:30:07 Cmarshall CRON[3130]: pam_unix(cron:session): session closed for user root
Jun 10 04:35:01 Cmarshall CRON[3191]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:35:01 Cmarshall CRON[3192]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:35:09 Cmarshall CRON[3191]: pam_unix(cron:session): session closed for user root
Jun 10 04:35:09 Cmarshall CRON[3192]: pam_unix(cron:session): session closed for user root
Jun 10 04:40:01 Cmarshall CRON[3255]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:40:01 Cmarshall CRON[3254]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:40:09 Cmarshall CRON[3254]: pam_unix(cron:session): session closed for user root
Jun 10 04:40:09 Cmarshall CRON[3255]: pam_unix(cron:session): session closed for user root
Jun 10 04:45:01 Cmarshall CRON[3316]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:45:01 Cmarshall CRON[3317]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:45:02 Cmarshall CRON[3316]: pam_unix(cron:session): session closed for user root
Jun 10 04:45:02 Cmarshall CRON[3317]: pam_unix(cron:session): session closed for user root
Jun 10 04:50:01 Cmarshall CRON[3380]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:50:01 Cmarshall CRON[3381]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:50:09 Cmarshall CRON[3380]: pam_unix(cron:session): session closed for user root
Jun 10 04:50:09 Cmarshall CRON[3381]: pam_unix(cron:session): session closed for user root
Jun 10 04:55:01 Cmarshall CRON[3441]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:55:01 Cmarshall CRON[3442]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 04:55:08 Cmarshall CRON[3441]: pam_unix(cron:session): session closed for user root
Jun 10 04:55:09 Cmarshall CRON[3442]: pam_unix(cron:session): session closed for user root
Jun 10 05:00:01 Cmarshall CRON[3503]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:00:01 Cmarshall CRON[3504]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:00:09 Cmarshall CRON[3504]: pam_unix(cron:session): session closed for user root
Jun 10 05:00:09 Cmarshall CRON[3503]: pam_unix(cron:session): session closed for user root
Jun 10 05:05:01 Cmarshall CRON[3566]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:05:01 Cmarshall CRON[3567]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:05:09 Cmarshall CRON[3567]: pam_unix(cron:session): session closed for user root
Jun 10 05:05:09 Cmarshall CRON[3566]: pam_unix(cron:session): session closed for user root
Jun 10 05:10:01 Cmarshall CRON[3629]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:10:01 Cmarshall CRON[3630]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:10:08 Cmarshall CRON[3630]: pam_unix(cron:session): session closed for user root
Jun 10 05:10:09 Cmarshall CRON[3629]: pam_unix(cron:session): session closed for user root
Jun 10 05:15:01 Cmarshall CRON[3692]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:15:01 Cmarshall CRON[3691]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:15:09 Cmarshall CRON[3691]: pam_unix(cron:session): session closed for user root
Jun 10 05:15:09 Cmarshall CRON[3692]: pam_unix(cron:session): session closed for user root
Jun 10 05:17:01 Cmarshall CRON[3749]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:17:01 Cmarshall CRON[3749]: pam_unix(cron:session): session closed for user root
Jun 10 05:20:01 Cmarshall CRON[3756]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:20:01 Cmarshall CRON[3757]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:20:08 Cmarshall CRON[3756]: pam_unix(cron:session): session closed for user root
Jun 10 05:20:09 Cmarshall CRON[3757]: pam_unix(cron:session): session closed for user root
Jun 10 05:25:01 Cmarshall CRON[3820]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:25:01 Cmarshall CRON[3819]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:25:07 Cmarshall CRON[3819]: pam_unix(cron:session): session closed for user root
Jun 10 05:25:07 Cmarshall CRON[3820]: pam_unix(cron:session): session closed for user root
Jun 10 05:30:01 Cmarshall CRON[3882]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:30:01 Cmarshall CRON[3883]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:30:09 Cmarshall CRON[3883]: pam_unix(cron:session): session closed for user root
Jun 10 05:30:09 Cmarshall CRON[3882]: pam_unix(cron:session): session closed for user root
Jun 10 05:35:01 Cmarshall CRON[3944]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:35:01 Cmarshall CRON[3945]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:35:09 Cmarshall CRON[3945]: pam_unix(cron:session): session closed for user root
Jun 10 05:35:09 Cmarshall CRON[3944]: pam_unix(cron:session): session closed for user root
Jun 10 05:40:01 Cmarshall CRON[4006]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:40:01 Cmarshall CRON[4007]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:40:07 Cmarshall CRON[4006]: pam_unix(cron:session): session closed for user root
Jun 10 05:40:07 Cmarshall CRON[4007]: pam_unix(cron:session): session closed for user root
Jun 10 05:45:01 Cmarshall CRON[4070]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:45:01 Cmarshall CRON[4071]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:45:07 Cmarshall CRON[4071]: pam_unix(cron:session): session closed for user root
Jun 10 05:45:07 Cmarshall CRON[4070]: pam_unix(cron:session): session closed for user root
Jun 10 05:50:01 Cmarshall CRON[4133]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:50:01 Cmarshall CRON[4132]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:50:08 Cmarshall CRON[4132]: pam_unix(cron:session): session closed for user root
Jun 10 05:50:09 Cmarshall CRON[4133]: pam_unix(cron:session): session closed for user root
Jun 10 05:55:01 Cmarshall CRON[4195]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:55:01 Cmarshall CRON[4196]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 05:55:08 Cmarshall CRON[4196]: pam_unix(cron:session): session closed for user root
Jun 10 05:55:08 Cmarshall CRON[4195]: pam_unix(cron:session): session closed for user root
Jun 10 06:00:01 Cmarshall CRON[4267]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:00:01 Cmarshall CRON[4268]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:00:09 Cmarshall CRON[4268]: pam_unix(cron:session): session closed for user root
Jun 10 06:00:09 Cmarshall CRON[4267]: pam_unix(cron:session): session closed for user root
Jun 10 06:05:01 Cmarshall CRON[4329]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:05:01 Cmarshall CRON[4330]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:05:03 Cmarshall CRON[4329]: pam_unix(cron:session): session closed for user root
Jun 10 06:05:03 Cmarshall CRON[4330]: pam_unix(cron:session): session closed for user root
Jun 10 06:10:01 Cmarshall CRON[4393]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:10:01 Cmarshall CRON[4394]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:10:07 Cmarshall CRON[4394]: pam_unix(cron:session): session closed for user root
Jun 10 06:10:07 Cmarshall CRON[4393]: pam_unix(cron:session): session closed for user root
Jun 10 06:15:01 Cmarshall CRON[4455]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:15:01 Cmarshall CRON[4456]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:15:09 Cmarshall CRON[4456]: pam_unix(cron:session): session closed for user root
Jun 10 06:15:09 Cmarshall CRON[4455]: pam_unix(cron:session): session closed for user root
Jun 10 06:17:01 Cmarshall CRON[4513]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:17:01 Cmarshall CRON[4513]: pam_unix(cron:session): session closed for user root
Jun 10 06:20:01 Cmarshall CRON[4521]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:20:01 Cmarshall CRON[4522]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:20:08 Cmarshall CRON[4522]: pam_unix(cron:session): session closed for user root
Jun 10 06:20:09 Cmarshall CRON[4521]: pam_unix(cron:session): session closed for user root
Jun 10 06:25:01 Cmarshall CRON[4584]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:25:01 Cmarshall CRON[4582]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:25:01 Cmarshall CRON[4584]: pam_unix(cron:session): session closed for user root
Jun 10 06:25:01 Cmarshall CRON[4583]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:25:07 Cmarshall CRON[4583]: pam_unix(cron:session): session closed for user root
Jun 10 06:25:07 Cmarshall CRON[4582]: pam_unix(cron:session): session closed for user root
Jun 10 06:30:01 Cmarshall CRON[4647]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:30:01 Cmarshall CRON[4646]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:30:08 Cmarshall CRON[4647]: pam_unix(cron:session): session closed for user root
Jun 10 06:30:09 Cmarshall CRON[4646]: pam_unix(cron:session): session closed for user root
Jun 10 06:35:01 Cmarshall CRON[4708]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:35:01 Cmarshall CRON[4709]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:35:07 Cmarshall CRON[4708]: pam_unix(cron:session): session closed for user root
Jun 10 06:35:07 Cmarshall CRON[4709]: pam_unix(cron:session): session closed for user root
Jun 10 06:40:01 Cmarshall CRON[4770]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:40:01 Cmarshall CRON[4771]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:40:09 Cmarshall CRON[4770]: pam_unix(cron:session): session closed for user root
Jun 10 06:40:09 Cmarshall CRON[4771]: pam_unix(cron:session): session closed for user root
Jun 10 06:45:01 Cmarshall CRON[4832]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:45:01 Cmarshall CRON[4833]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:45:08 Cmarshall CRON[4832]: pam_unix(cron:session): session closed for user root
Jun 10 06:45:08 Cmarshall CRON[4833]: pam_unix(cron:session): session closed for user root
Jun 10 06:50:01 Cmarshall CRON[4895]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:50:01 Cmarshall CRON[4896]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:50:09 Cmarshall CRON[4895]: pam_unix(cron:session): session closed for user root
Jun 10 06:50:09 Cmarshall CRON[4896]: pam_unix(cron:session): session closed for user root
Jun 10 06:55:01 Cmarshall CRON[4957]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:55:01 Cmarshall CRON[4958]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 06:55:07 Cmarshall CRON[4958]: pam_unix(cron:session): session closed for user root
Jun 10 07:00:01 Cmarshall CRON[5020]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:00:01 Cmarshall CRON[5021]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:00:09 Cmarshall CRON[5020]: pam_unix(cron:session): session closed for user root
Jun 10 07:00:09 Cmarshall CRON[5021]: pam_unix(cron:session): session closed for user root
Jun 10 07:05:01 Cmarshall CRON[5082]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:05:01 Cmarshall CRON[5083]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:05:08 Cmarshall CRON[5082]: pam_unix(cron:session): session closed for user root
Jun 10 07:05:08 Cmarshall CRON[5083]: pam_unix(cron:session): session closed for user root
Jun 10 07:10:01 Cmarshall CRON[5144]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:10:01 Cmarshall CRON[5145]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:10:09 Cmarshall CRON[5145]: pam_unix(cron:session): session closed for user root
Jun 10 07:10:09 Cmarshall CRON[5144]: pam_unix(cron:session): session closed for user root
Jun 10 07:15:01 Cmarshall CRON[5208]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:15:01 Cmarshall CRON[5207]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:15:07 Cmarshall CRON[5208]: pam_unix(cron:session): session closed for user root
Jun 10 07:15:07 Cmarshall CRON[5207]: pam_unix(cron:session): session closed for user root
Jun 10 07:17:01 Cmarshall CRON[5265]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:17:01 Cmarshall CRON[5265]: pam_unix(cron:session): session closed for user root
Jun 10 07:20:01 Cmarshall CRON[5273]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:20:01 Cmarshall CRON[5272]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:20:09 Cmarshall CRON[5272]: pam_unix(cron:session): session closed for user root
Jun 10 07:20:09 Cmarshall CRON[5273]: pam_unix(cron:session): session closed for user root
Jun 10 07:25:01 Cmarshall CRON[5335]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:25:01 Cmarshall CRON[5336]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:25:02 Cmarshall CRON[5335]: pam_unix(cron:session): session closed for user root
Jun 10 07:25:02 Cmarshall CRON[5336]: pam_unix(cron:session): session closed for user root
Jun 10 07:30:02 Cmarshall CRON[5399]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:30:02 Cmarshall CRON[5398]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:30:02 Cmarshall CRON[5397]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:30:02 Cmarshall CRON[5399]: pam_unix(cron:session): session closed for user root
Jun 10 07:30:09 Cmarshall CRON[5397]: pam_unix(cron:session): session closed for user root
Jun 10 07:30:09 Cmarshall CRON[5398]: pam_unix(cron:session): session closed for user root
Jun 10 07:35:01 Cmarshall CRON[5464]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:35:01 Cmarshall CRON[5465]: pam_unix(cron:session): session opened for user root by (uid=0)
Jun 10 07:35:08 Cmarshall su[5614]: Successful su for nobody by root
Jun 10 07:35:08 Cmarshall su[5614]: + ??? root:nobody
Jun 10 07:35:08 Cmarshall su[5614]: pam_unix(su:session): session opened for user nobody by (uid=0)
Jun 10 07:35:08 Cmarshall systemd-logind[986]: Removed session c3.
Jun 10 07:35:08 Cmarshall systemd-logind[986]: New session c4 of user nobody.
Jun 10 07:35:08 Cmarshall su[5614]: pam_unix(su:session): session closed for user nobody
Jun 10 07:35:08 Cmarshall su[5623]: Successful su for nobody by root
Jun 10 07:35:08 Cmarshall su[5623]: + ??? root:nobody
Jun 10 07:35:08 Cmarshall su[5623]: pam_unix(su:session): session opened for user nobody by (uid=0)
